LOCID,LONGITUDE,LATITUDE
ND41,-100.113169722,46.1347111111
1NA5,-99.4503872222,46.6249786111
NA71,-99.6712177778,46.9958202778
8NA0,-99.6309408333,46.8810958333
ND62,-102.457955833,46.8483397222
75ND,-102.491292222,46.9075066667
1NA9,-102.495740278,47.0333411111
4ND1,-97.1536938889,47.7927575
D60,-102.897985278,48.3805325
19ND,-98.4887119444,47.7333308333
D61,-100.392078889,48.3583319444
NA12,-100.841528056,47.4316633333
20ND,-100.8909775,47.6538886111
NA79,-100.8823625,47.4041625
91N,-100.915977222,47.5094419444
NA90,-101.222654444,47.4666638889
ND44,-101.133888889,47.4666666667
4ND4,-100.879590278,48.5639019444
NA73,-101.000430556,48.5639086111
21ND,-100.855422222,48.5822344444
8NA1,-100.782919722,48.6227875
6D8,-98.0176261111,46.9410077778
NA13,-100.937094444,48.1222316667
BWP,-96.6071559444,46.2442937778
NA99,-97.0320313889,46.5505205556
96D,-97.902775,48.9405722222
5C8,-101.027368056,47.35305
3NA2,-101.067092222,47.3027716667
S25,-103.253699167,47.7956997222
NA17,-96.9289727778,46.9427461111
ND52,-97.0122222222,46.8027777778
NA54,-100.442071667,45.9549952778
D64,-101.03349,48.9133530556
ND68,-97.3012,46.9558080556
ND23,-103.620196111,48.1880791667
NA18,-103.83576,48.4133583333
4NA0,-103.590753056,48.0083580556
4NA1,-103.672697222,48.2547455556
ISN,-103.642346667,48.1779386111
2NA0,-100.796245278,47.2566602778
6L5,-99.53789,46.2463625
4ND8,-97.1170319444,46.3541286111
NA20,-97.2573122222,46.2480163889
NA21,-97.2362008333,46.2282938889
ND49,-97.1303652778,46.2235711111
ANW,-99.9927777778,42.5791666667
BVN,-98.0557597222,41.7285769444
AIA,-102.803777778,42.0532222222
NE32,-102.871033333,42.1144111111
4D9,-99.3456530556,40.1138997222
H63,-99.2509263889,40.0430669444
37V,-99.9065130556,40.3394508333
38V,-101.711388889,41.5616666667
42NE,-101.680833333,41.4344444444
NE99,-101.818234444,41.5749855556
0NE0,-101.950460278,41.8499833333
0NE1,-101.931563889,42.4072102778
0NE2,-101.917126389,41.8666502778
53NE,-96.4033477778,41.0813875
NE15,-96.3827777778,41.05
8V2,-99.0378761111,42.5625016667
K01,-95.7891616667,40.3875016667
77NE,-95.8527752778,40.3913888889
NE84,-98.0144991667,40.8683455556
AUH,-97.9945555556,40.8941388889
14NE,-98.0642219444,40.8625119444
50NE,-98.0781125,40.9400127778
40NE,-98.5159111111,41.9750069444
6NE7,-100.337921389,40.24445
RBE,-99.5683611111,42.5696666667
NE31,-97.5864444444,42.0144491667
BIE,-96.7541111111,40.3012777778
84NE,-99.8170644444,40.1708405556
42V,-101.546833611,40.05805
6NE8,-101.568778333,40.0869386111
NE33,-96.4766783333,40.7097222222
NE45,-96.5777925,40.694445
09NE,-96.1936316667,41.3333308333
0NE5,-102.018055556,41.0211111111
86NE,-96.2739077778,41.5416611111
BTA,-96.1089625,41.4148097222
84Y,-97.6736752778,42.5797244444
59NE,-98.6295175,41.0811233333
78NE,-97.0314208333,41.1661219444
NE19,-102.817146944,41.5958102778
BBW,-99.6421686111,41.4364505556
1NE0,-100.417078056,42.316665
9NE1,-101.926567778,41.1444352778
37NE,-96.3077883333,40.6077780556
BUB,-99.14975,41.7766944444
21NE,-97.7730977778,40.0041772222
1NE1,-100.050402778,41.2833383333
1NE2,-99.9170658333,41.3250055556
6NE9,-99.8878975,41.2680619444
CSB,-100.162083333,40.3065833333
79NE,-100.179025833,40.2808397222
5K3,-96.3336258333,41.0666652778
30NE,-98.6831252778,40.3558475
9NE2,-97.7225413889,40.2916716667
8NE2,-96.0336241667,41.0416652778
07K,-98.0517222222,41.1126111111
CDR,-103.095416667,42.8375555556
60NE,-103.005322222,42.8234444444
8NE3,-101.812953056,40.4819394444
CNP,-102.464055556,41.0774722222
NE35,-97.5411530556,40.0583386111
OLU,-97.3426388889,41.448
NE37,-97.2714272222,41.4725105556
03NE,-99.3312130556,41.5463963889
CZD,-100.004251528,40.86959225
6K3,-97.8836777778,42.4708369444
CEK,-96.9257086944,40.6183767222
31NE,-97.7050641667,42.7550002778
13NE,-100.808767222,40.3166691667
47V,-100.47275,40.63875
1NE6,-102.777698611,41.3408152778
68NE,-96.6197333333,40.9913886111
93Y,-97.1229416667,41.2308638889
NE40,-96.8678019444,40.7158369444
32NE,-100.087632778,41.7211108333
NE44,-98.0836772222,41.9833411111
NE10,-96.2436361111,41.2569444444
8NE4,-96.2919552778,40.8708333333
NE73,-101.457386111,40.7233316667
2NE0,-99.8342858333,40.6966730556
8NE5,-98.7298047222,41.7905636111
FBY,-97.1692777778,40.1829722222
17NE,-97.1764244444,40.1572244444
0NE6,-98.0706019444,40.4333444444
FMZ,-97.5731366667,40.5860974167
FNB,-95.5919916667,40.0787861111
NE05,-96.6614086111,40.5652788889
75NE,-95.9566788889,41.4458277778
8NE6,-98.9253575,40.1208463889
8NE7,-99.0003602778,40.1000127778
0NE4,-98.9503583333,40.0972352778
FET,-96.5202199722,41.44914125
8NE9,-97.9645030556,41.3902916667
18NE,-97.6106036111,40.5138955556
97Y,-97.7086627778,41.40418
GRN,-102.17525,42.8059722222
2NE4,-102.133795,42.4499902778
GTE,-100.148305556,40.9262777778
2NE5,-100.094846944,40.9000069444
NE16,-100.153459722,40.9391730556
2NE6,-101.2973825,40.9208308333
GRI,-98.3096388889,40.9675425
NE76,-98.3725633333,40.9250122222
GGF,-101.733879417,40.8706633611
27NE,-101.795727778,40.7227722222
2NE7,-101.942679444,40.8513847222
99Y,-98.5461852778,41.5583452778
NE49,-96.2502941667,41.0666652778
NE01,-98.3519969444,40.194735
NE04,-98.3417183333,40.0944577778
85NE,-97.9419872222,40.0208458333
9V3,-103.875488889,42.6957991667
11NE,-103.916326944,42.4424636111
0B4,-97.2526388889,42.6035555556
NE50,-97.4103369444,42.6152780556
08K,-98.0797866667,40.6513852778
HSI,-98.4278888889,40.60525
NE90,-98.3875,40.5913888889
4V6,-102.701205333,42.6822030278
33NE,-102.575476667,42.3860788889
HJH,-97.5869722222,40.15225
9NE9,-97.5669861111,40.1944480556
3NE2,-103.193535833,42.3277394444
7NE2,-103.529659444,42.2582961111
38NE,-97.8514386111,40.7536216667
89NE,-101.001262778,41.1702741667
34NE,-100.934595833,41.2238847222
81NE,-99.0078616667,40.2736236111
HDE,-99.3364763889,40.4520888889
3NE3,-99.3170416667,40.5000111111
NE30,-99.4203791667,40.5736211111
NE53,-96.5889058333,40.5911113889
NE54,-96.9794791667,41.7083386111
NE55,-95.9419444444,40.1622222222
1V2,-101.769343889,42.0094294444
9NE3,-101.789341389,42.1874847222
IML,-101.620101083,40.5104145556
3NE6,-99.2670455556,42.9666666667
88NE,-96.0172261111,40.4038891667
EAR,-99.0067777778,40.7270277778
76NE,-99.0814766667,40.7075125
IBM,-103.677388889,41.1880555556
3NE7,-102.342692222,41.8291463889
24NE,-102.438808333,42.3838625
NE08,-101.978236111,40.5477722222
08NE,-97.0794922222,42.4316669444
LXN,-99.7759141667,40.7904236111
NE57,-96.4780736111,40.0922233333
NE59,-96.5669561111,40.8333330556
20NE,-96.6522372222,40.7961119444
NE60,-96.6308475,40.8077783333
6NE5,-96.5683452778,40.8333330556
47NE,-96.6972386111,40.7902791667
NE42,-96.7005702778,40.9333347222
LNK,-96.75925,40.8509722222
9NE4,-97.7444980556,41.7033433333
83NE,-99.7559577778,42.3249994444
3NE9,-103.068256944,41.0410966667
0F4,-98.9902147778,41.2866771389
NE06,-98.4253591667,42.8249983333
19NE,-100.808766111,40.1083352778
MCK,-100.592083333,40.2062777778
NE62,-97.4169916667,41.8436177778
4NE0,-101.559613333,40.9161066667
46NE,-101.505445,40.8963847222
25NE,-103.511329167,41.7241366667
NE64,-96.4094605556,41.1052766667
57NE,-101.693758611,42.9241672222
NE65,-97.0778125,40.7669508333
0V3,-98.9456388889,40.5149166667
NE29,-99.0120288889,40.5139027778
52NE,-103.96578,42.0449633333
NE43,-96.7541944444,41.439725
MHN,-101.067105,42.0499972222
NE82,-95.9994552778,40.9324997222
AFK,-95.86775,40.6054444444
06NE,-95.8616686111,40.6800013889
4V9,-98.0397777778,42.11225
OFK,-97.4351111111,41.9854638889
NE09,-97.4672738889,41.9633383333
NE68,-97.4526916667,42.0340583333
LBF,-100.683666667,41.1262222222
NE25,-100.859869444,41.1819416667
NE14,-101.719616667,41.1505472222
OGA,-101.769694444,41.1194722222
35NE,-101.804620278,41.0499936111
NE46,-96.0669625,41.2541652778
OFF,-95.9125,41.1183333333
55NE,-96.0294613889,41.2405544444
NE71,-96.0211266667,41.3222194444
58NE,-96.0408505556,41.2591652778
61NE,-95.9786263889,41.2549986111
9NE6,-96.0885402778,41.3387277778
OMA,-95.8940683333,41.3031663889
NE28,-96.0489047222,41.3569413889
10NE,-95.9544588889,41.2655538889
3NO,-96.0225147222,41.3683297222
MLE,-96.1122647222,41.1959861111
ONL,-98.6880555556,42.4698888889
ODX,-98.9516357778,41.6235191389
67NE,-99.4984375,40.1369541667
OKS,-102.356351556,41.4019110833
4NE8,-101.151549722,40.3827763889
16NE,-96.4916816667,40.5599994444
50K,-96.1944527778,40.1161111111
4NE9,-101.446555,40.9991613889
7NE5,-101.367664167,41.0666611111
0C4,-96.7289255556,42.1138872222
NE02,-96.7111472222,42.1061083333
PMV,-95.9173541667,40.9483694444
7NE6,-97.8114441667,41.0111252778
NE38,-98.5600677778,40.7094580556
56NE,-98.8120236111,41.0327902778
7V7,-98.5413611111,40.0821666667
5NE1,-100.833761944,41.5499947222
43NE,-99.1547222222,40.775
NE79,-96.6211277778,40.6527786111
9V5,-102.444361111,42.7365833333
NE17,-98.4559027778,41.2486236111
NJ26,-74.1526436111,40.8348219444
04NE,-101.2990525,41.1599933333
09K,-99.3403813889,41.6369508333
BFF,-103.595638889,41.8740277778
12NE,-103.699666944,41.9066330556
NE41,-103.664386111,41.8876055556
SCB,-96.6298611111,41.6103333333
64NE,-97.0905888889,40.9097305556
SWT,-97.1092222222,40.8647222222
NE18,-97.0805880556,40.914175
NE83,-97.4314361111,41.1205691667
5NE2,-95.6294308333,40.1958338889
SNY,-102.984972194,41.099807
NE34,-102.952698056,41.0388752778
7K8,-96.4725311111,42.4541611111
NE85,-98.3025688889,41.6872336111
05NE,-98.3089583333,41.7222330556
72NE,-96.1530711111,41.0791652778
9V1,-99.7398383333,42.8291666667
5NE3,-100.487918889,41.4874977778
9NE7,-100.483750833,41.4333316667
9NE8,-100.478750278,41.4016652778
NE20,-96.2113977778,40.1861111111
23NE,-97.5775508333,41.1291808333
12K,-98.0601111111,40.0463611111
NE87,-98.0647655556,40.0972344444
5NE4,-101.172385556,41.5722155556
5NE5,-101.1434925,41.2066608333
NE86,-97.8697708333,40.6655658333
0NE3,-96.1863975,40.6672236111
0G3,-96.1713969444,40.3994441667
TQE,-96.1779444444,41.7635277778
TIF,-100.570305556,41.9627083333
9V2,-101.025438056,40.1874977778
5NE6,-101.100439444,40.2499958333
15NE,-98.8234091667,40.291125
0J9,-97.3542111111,40.8678333333
VTN,-100.548966111,42.8566969444
48NE,-96.3475241667,41.3111102778
NE56,-96.395,41.3413888889
NE24,-96.8169644444,41.0333375
NE88,-96.8641877778,41.0208386111
5NE9,-102.050460556,40.7333297222
AHQ,-96.594555,41.2406080556
64V,-101.164044722,40.8322244444
29NE,-101.180712222,40.761115
6NE0,-101.165711667,40.7869477778
1NE5,-96.2855555556,41.4061111111
36NE,-97.5808963889,42.5141691667
LCG,-96.9814166667,42.2418888889
NE69,-96.11001,40.8675005556
0D6,-96.9878066667,40.4750036111
NE89,-97.9686794444,42.5433363889
NE92,-96.6661338889,40.0494463889
JYR,-97.6227777778,40.89675
87NE,-97.5878280556,40.8091772222
NH38,-71.1697925,43.9725711111
3NH9,-71.2269722222,43.5475833333
B18,-71.237,43.4775833333
NH50,-71.1595038889,42.8417552778
NH15,-71.2333997222,43.3867466667
NH44,-71.5120588889,42.9167441667
NH26,-71.5728475,42.9673061111
NH65,-71.5084011111,42.9223072222
BML,-71.1759316667,44.5753727778
NH75,-71.4753469444,43.1450819444
2NH3,-71.4982333333,43.1143166667
NH67,-71.0095022222,42.9784208333
2N2,-71.7514680556,43.5920180556
NH16,-71.7075725,42.7417541667
NH18,-71.1511791667,43.7334097222
NH73,-71.1772911111,43.7928527778
25NH,-72.3897222222,43.3171111111
NH61,-71.1811719444,42.9681416667
CNH,-72.3686766667,43.3704319444
4C4,-71.4995286111,44.8833805556
CON,-71.5022777778,43.2027222222
NH52,-71.4842369444,43.2050813889
NH13,-71.5606277778,43.1973027778
NH55,-71.2189494444,42.8470322222
NH63,-71.2179775,42.8667541667
NH56,-70.8733922222,43.2128619444
02NH,-71.2190555556,44.6571388889
NH83,-71.6384055556,43.109525
01NH,-72.0870305556,43.6445166667
ERR,-71.164245,44.7925497222
NH32,-70.9186669444,42.9814772222
NH57,-70.9361672222,42.9820325
1B5,-71.7495305556,44.1958969444
NH58,-71.6447983333,43.4178547222
NH81,-71.6461888889,43.4484111111
NH88,-71.6111830556,43.0673044444
2G8,-71.1967422222,44.3931166667
NH24,-71.9961111111,43.5452777778
NH91,-71.1761805556,44.0503472222
62NH,-71.1527777778,44.0636111111
10NH,-71.1796666667,42.8740833333
7B3,-70.8286641667,42.9625894444
NH35,-70.8569980556,42.9503672222
NH45,-70.8425533333,42.9375897222
27NH,-72.2064722222,43.6739722222
5B9,-72.0077599167,44.0801728333
2NH9,-72.0108333333,44.0280555556
NH86,-71.7873,43.1750805556
8B1,-71.8995238889,43.0667469444
NH28,-71.9173333333,43.11
61NH,-71.44675,43.0559722222
NH51,-71.1568694444,44.1559361111
NH21,-71.1681277778,44.1481233333
AFN,-72.0030219444,42.8051341667
NH62,-71.9828572222,42.7986955556
EEN,-72.2707777778,42.8983888889
14NH,-72.2897222222,42.9488888889
05NH,-70.95145,42.9238861111
06NH,-70.9731111111,42.9284222222
21NH,-70.9352777778,42.9169444444
NH64,-71.0340852778,42.9111994444
LCI,-71.4178416667,43.5730416667
NH22,-71.5692511111,44.5036680556
LEB,-72.3041944444,43.6261111111
NH82,-72.2703694444,43.6767361111
26NH,-72.2027222222,43.6678333333
2NH2,-71.4737222222,42.854875
NH92,-71.8264805556,44.3173833333
NH59,-71.4634047222,43.3584125
17NH,-71.365,42.8238888889
NH74,-71.4709047222,43.3409127778
76NH,-71.4411805556,43.3584111111
2NH6,-71.4558333333,43.3658333333
NH07,-71.4566111111,43.2803611111
29NH,-71.7378055556,42.8884166667
MHT,-71.4356666667,42.9325555556
98NH,-71.2400916667,43.2112472222
NH17,-71.7176111111,42.7275666667
NH76,-71.7842388889,42.728975
NH25,-71.2892366667,43.6867430556
16NH,-71.5125,43.6041666667
92NH,-71.5194444444,43.6794444444
54NH,-71.4958333333,43.6975
NH77,-71.5592419444,43.6261858333
NH41,-71.5053447222,42.8170316667
NH53,-71.5109005556,42.8309202778
03NH,-71.1243944444,42.8154472222
NH94,-71.6858333333,42.8077777778
34NH,-71.6610833333,42.8147333333
5M3,-71.3867388889,43.7684075
NH42,-71.4814547222,42.7367555556
15NH,-71.4583333333,42.7083333333
NH37,-71.462,42.7558333333
ASH,-71.5147777778,42.78175
NH46,-71.6956291667,42.9798052778
28NH,-71.6695277778,42.9368611111
19NH,-71.6938055556,42.9781944444
NH60,-71.6534055556,42.9606394444
NH68,-71.1701555556,43.4799694444
NH40,-71.9503605556,43.4046583333
2B3,-72.1892541667,43.3881294444
NH70,-71.1577777778,44.0452777778
NH85,-71.1461816667,44.0334030556
08NH,-71.1357777778,44.0612888889
NH84,-71.2211555556,43.2075888889
NH43,-71.1370075,43.1795272222
NH78,-71.36923,42.7471725
36NH,-71.3711111111,42.7008333333
NH93,-71.3152722222,42.7628611111
NH33,-71.4772922222,43.1959147222
NH19,-72.3523133333,43.5431266667
NH29,-72.2031444444,43.5820166667
93NH,-72.3582777778,43.525
1P1,-71.7536905556,43.7792380556
NH87,-71.6790944444,43.7339277778
2NH4,-71.6956277778,43.7574777778
PSM,-70.8232777778,43.0779444444
NH34,-70.7614419444,43.0839769444
45NH,-71.1782833333,42.9851666667
DAW,-70.9292777778,43.2840555556
NH06,-71.1828361111,42.8034222222
NH20,-71.64591,43.4922980556
12NH,-71.6544444444,43.4952777778
NH09,-70.8611644444,42.8959233333
NH66,-71.8345205556,42.7898080556
NH71,-71.3231258333,43.6386877778
8B2,-71.5475811111,44.2639525
NH39,-72.42981,43.0334130556
07NH,-72.0638888889,43.1755555556
NH96,-71.9089166667,43.8734444444
2NH5,-72.4016666667,42.9902777778
24NH,-72.4844444444,42.9436111111
NH79,-71.1256163889,43.0406408333
NH69,-71.1870138889,43.8306297222
HIE,-71.5444711111,44.3676163889
NH80,-71.7417408333,42.8256413889
23NH,-72.015,43.1302777778
NH48,-71.1917341667,43.5578563889
48NH,-71.2613888889,43.5938888889
NH31,-71.1495119444,43.6500775
NH49,-71.6795241667,43.9703458333
JY24,-74.8704472222,40.9237138889
NJ02,-75.3043566667,39.5417808333
13N,-74.7801655556,40.9667644444
NJ41,-74.7251638889,40.9878755556
12N,-74.7380338889,41.0086197222
52NJ,-74.8682219444,40.6387125
NJ31,-74.5659880556,40.1006680556
70NJ,-75.0246158333,40.6770447222
NJ03,-74.9996122222,39.8528913889
NJ04,-74.9204416667,39.7459488889
ACY,-74.5771666667,39.4575833333
0NJ0,-74.4344444444,39.3586111111
28NJ,-74.4176486111,39.3548386111
NJ57,-74.4201486111,39.3570608333
NJ48,-74.4276488889,39.3795611111
1NJ3,-74.42905,39.3904833333
58NJ,-74.4259822222,39.3862277778
NJ58,-74.6062680556,39.3926161111
9NJ3,-74.5496011111,40.7167675
2NJ9,-74.0910833333,40.6647222222
0NJ1,-74.2348644444,39.9073402778
JY06,-74.6940497222,40.6723236111
8NJ6,-74.6968275,40.6523238889
3NJ0,-74.6838888889,40.7077777778
76NJ,-74.6968280556,41.6523127778
JY34,-74.6333416667,40.6666722222
15NJ,-74.0995855556,40.4251080556
35JY,-74.6347222222,40.4344444444
BLM,-74.1248869444,40.1869180556
NJ09,-75.0704516667,40.7917647222
03NJ,-74.4107072222,40.6687127778
19N,-74.9478038889,39.7784205556
1N7,-74.9974722222,40.9711388889
NJ33,-74.9573941667,40.9698197222
1NJ5,-75.9185333333,40.9520297222
NJ11,-74.9401713889,40.9723197222
NJ12,-74.1790333333,40.8387108333
NJ13,-74.2645894444,40.1262252778
9NJ1,-74.5548780556,40.5645472222
9NJ2,-74.5623783333,40.5564919444
71NJ,-74.5065430556,40.5406588889
6NJ2,-74.7132194444,41.1542627778
JY35,-74.0579138889,40.03345
NJ14,-75.3496338889,39.7862241667
6NJ9,-75.3746352778,39.7917797222
00N,-75.1851847222,39.4731705556
NJ45,-75.2307433333,39.4278925
JY31,-75.3132472222,39.4467805556
8NJ4,-75.2215758333,39.4367813889
NJ84,-75.3966666667,39.4330555556
JY26,-75.8163222222,39.414
N50,-75.2371327778,39.4084477778
9NJ7,-74.6676594444,40.5737138889
3NJ8,-74.6327388889,40.6225694444
90NJ,-74.6138888889,40.5822222222
JY03,-75.0460061111,40.7373211111
NJ19,-74.5840441667,39.9787255556
29NJ,-74.8818358333,39.4842825
NJ15,-74.8746097222,40.0737219444
CDW,-74.2813566667,40.8752227778
NJ16,-74.8829452778,40.7334330556
NJ17,-75.0996188889,39.9334461111
NJ18,-75.0973963889,39.9267794444
50NJ,-75.0840625,39.9523347222
2JY9,-75.1038888889,39.9463888889
7NJ2,-75.4053333333,39.4813333333
NJ07,-75.4024180556,39.4334463889
NJ08,-74.8079441667,39.1067802778
26NJ,-74.8166666667,39.0861111111
36NJ,-74.4412616667,40.0634475
7NJ9,-75.2062983333,39.31817
JY23,-74.7318280556,40.5220480556
NJ20,-74.4245930556,39.8126183333
NJ21,-75.0329486111,39.9334461111
NJ67,-74.9948902778,39.8809466667
2JY5,-74.9757777778,40.0158333333
NJ25,-75.2290713889,39.78928
46NJ,-74.4551511111,40.15289
23JY,-75.0700555556,39.6579444444
47NJ,-74.163755,40.8873211111
51NJ,-74.6068236111,39.4903947222
NJ28,-74.1690313889,40.2542780556
59NJ,-74.1079186111,40.304555
72NJ,-74.1595869444,40.3173322222
73NJ,-74.1904211111,40.2939994444
NJ29,-74.5329313889,40.3001086111
17N,-75.0330030556,39.7054758333
NJ32,-75.51631,39.6834463889
83NJ,-74.9607241667,40.0203894444
NJ34,-75.0912844444,39.8445577778
N33,-74.5281666667,40.9578333333
2JY8,-74.1836666667,39.972
NJ36,-74.2182011111,40.7828780556
NJ37,-74.21709,40.7534341667
NJ38,-74.2093119444,40.7739894444
NJ39,-74.2015341667,40.7601008333
NJ42,-74.0912513889,40.2917775
NJ43,-74.3820941667,40.5267708333
84NJ,-74.3918166667,40.5231597222
NJ76,-74.4257069444,40.5245483333
JY38,-74.3455555556,40.5172222222
53NJ,-74.6068236111,39.4903947222
NJ44,-74.2454236111,40.6751022222
7NJ7,-75.2186111111,39.5605555556
04NJ,-75.2335188889,39.5967811111
42NJ,-75.1812936111,39.5884477778
NJ46,-74.3884825,40.2764988889
JY00,-74.3173722222,40.862875
9NJ6,-75.2683333333,39.3663888889
32NJ,-74.1745869444,40.2084458333
63NJ,-74.1784758333,40.17178
74NJ,-74.1506969444,40.1867797222
NJ91,-74.5787677778,40.5542697222
JY01,-74.8607208333,40.5306586111
60NJ,-74.8329419444,40.4667711111
NJ47,-74.8829436111,40.51677
NJ49,-74.9560011111,40.5006591667
NJ50,-74.9618347222,40.4806594444
NJ51,-74.3829291667,40.7917666667
NJ52,-74.8246091667,39.5917830556
NJ53,-74.2982025,40.5373269444
66NJ,-74.1776391667,39.8398411111
5NJ8,-74.203875,39.81595
NJ54,-73.9662491667,40.8501
NJ55,-74.0329163889,40.3167772222
NJ56,-74.0831955556,40.2956663889
NJ85,-74.5223769444,40.53677
79NJ,-74.5269444444,40.5380555556
NJ59,-74.2787569444,40.1828905556
18NJ,-74.3293141667,40.2795544444
24NJ,-74.2843130556,40.2445555556
33NJ,-74.3109802778,40.2370555556
64NJ,-74.3198694444,40.2381666667
JY14,-74.3916666667,40.2208333333
NJ60,-74.26709,40.1870569444
NJ61,-75.0162811111,40.5501025
NJ63,-75.0504480556,40.4678813889
JY42,-75.02375,40.4683333333
2JY2,-74.4672222222,39.485
75NJ,-74.0829188889,41.0000972222
25NJ,-75.2762963889,39.8303908333
JY25,-74.6879444444,40.7231527778
NJ64,-75.0801730556,39.70567
61NJ,-75.1432333333,39.6915030556
5NJ9,-74.9601666667,39.8628916667
NJ65,-74.9296144444,40.8534319444
JY27,-74.8439666667,40.9282333333
JY04,-74.9096161111,39.0651130556
98NJ,-74.03514,40.8753772222
NJ22,-74.055975,40.8839888889
NJ66,-74.8162772222,40.8653766667
94NJ,-74.9190586111,40.8639872222
JY22,-74.8148888889,40.8618333333
N05,-74.8551672222,40.8200991667
67NJ,-75.0668425,40.9698186111
N81,-74.7577344444,39.6674688889
NJ69,-74.8023847222,39.65845
49NJ,-74.74905,39.6356725
